Prices,Reviews,urls,Brand,Processor_Type,RAM_Size,Storage_Capacity,Storage_Type,Screen_Size_Inches,Operating_System,Processor_Generation
86990,3.8,https://www.flipkart.com/hp-15s-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-15-fd0022tu-thin-light-laptop/p/itm7efcb2faf35a3?pid=COMGZVGHPYZHHFRB&lid=LSTCOMGZVGHPYZHHFRBL8P4KL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_729&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGZVGHPYZHHFRB.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,HP,Intel Core i5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,13th Gen
84402,4.5,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj5542ws-thin-light-laptop/p/itm135fd376d1e3a?pid=COMH8VXVXPVQTHHR&lid=LSTCOMH8VXVXPVQTHHRO5HOJA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_730&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMH8VXVXPVQTHHR.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,ASUS,AMD Ryzen 5,16 GB LPDDR5 RAM,512 GB,SSD,15.6,Windows 11,Not Available
37999,3.9,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0050ax-gaming-laptop/p/itm86ca62161fd3f?pid=COMGGYEBRKPEHQKF&lid=LSTCOMGGYEBRKPEHQKFNQKBHV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_731&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGGYEBRKPEHQKF.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,HP,AMD Ryzen 5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,Not Available
58999,4.2,https://www.flipkart.com/hp-pavilion-plus-creator-oled-eyesafe-h-series-intel-core-i7-12th-gen-12700h-16-gb-1-tb-ssd-windows-11-home-14-eh0024tu-thin-light-laptop/p/itm4aaa3f48f218c?pid=COMGHMH6GYGRH5BU&lid=LSTCOMGHMH6GYGRH5BUTOUMYH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_732&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGHMH6GYGRH5BU.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,HP,Intel Core i7,16 GB DDR4 RAM,1 TB,SSD,14.0,Windows 11,12th Gen
84490,4.1,https://www.flipkart.com/lenovo-ideapad-flex-5-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-14iau7-2-1-laptop/p/itmd4a374447028a?pid=COMGHMH6Z2BNP75Y&lid=LSTCOMGHMH6Z2BNP75YTHNFUM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_733&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGHMH6Z2BNP75Y.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,Lenovo,Intel Core i5,8 GB LPDDR4X RAM,512 GB,SSD,14.0,Windows 11,12th Gen
57100,4.2,https://www.flipkart.com/dell-inspiron-3535-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm672bf7685863c?pid=COMH8EPFGGZ9VRF6&lid=LSTCOMH8EPFGGZ9VRF6YO1ML3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_734&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMH8EPFGGZ9VRF6.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,DELL,AMD Ryzen 5,8 GB LPDDR5 RAM,512 GB,SSD,15.6,Windows 11,Not Available
34999,4.4,https://www.flipkart.com/lenovo-yoga-6-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-13abr8-2-1-laptop/p/itm19ba9d85ccc52?pid=COMGRU9Z4TCQEFFH&lid=LSTCOMGRU9Z4TCQEFFHZA5TDK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_735&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGRU9Z4TCQEFFH.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,Lenovo,AMD Ryzen 5,16 GB LPDDR4X RAM,512 GB,SSD,13.3,Windows 11,Not Available
36790,4,https://www.flipkart.com/hp-intel-core-i5-13th-gen-13420h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-fa1317tx-gaming-laptop/p/itm9687851e16cba?pid=COMH7Z79HJTUXWWW&lid=LSTCOMH7Z79HJTUXWWWUJGSDA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_736&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMH7Z79HJTUXWWW.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,HP,Intel Core i5,16 GB DDR4 RAM,1 TB,SSD,15.6,Windows 11,13th Gen
28880,4.3,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-tgp-fx506hf-hn024w-laptop/p/itma4f834884f6b1?pid=COMGZKHQYZYBCK62&lid=LSTCOMGZKHQYZYBCK62FDZNKQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_737&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGZKHQYZYBCK62.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,ASUS,Intel Core i5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,11th Gen
45899,4.2,https://www.flipkart.com/acer-aspire-3-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-a315-59-50cp-thin-light-laptop/p/itm9722f660b9fc6?pid=COMGHR2J6FPYX8CB&lid=LSTCOMGHR2J6FPYX8CBKIAUH1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_738&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGHR2J6FPYX8CB.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,Acer,Intel Core i5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,12th Gen
74990,2.7,https://www.flipkart.com/dell-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-inspiron-3535-thin-light-laptop/p/itmf8176c4bff1f7?pid=COMGWFY5HAXQ5TPD&lid=LSTCOMGWFY5HAXQ5TPD0C9IRD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_739&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGWFY5HAXQ5TPD.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,DELL,AMD Ryzen 3,8 GB LPDDR5 RAM,512 GB,SSD,15.6,Windows 11,Not Available
79990,4.5,https://www.flipkart.com/hp-14-g9-2025-amd-ryzen-3-dual-core-3250u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm06ce4f3a55a4e?pid=COMH9DV4GCYSZU6H&lid=LSTCOMH9DV4GCYSZU6HMP06EU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_740&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMH9DV4GCYSZU6H.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,HP,AMD Ryzen 3,16 GB DDR4 RAM,512 GB,SSD,14.0,Windows 11,Not Available
73393,4.7,https://www.flipkart.com/dell-latitude-3490-intel-core-i5-8th-gen-i5-8250u-4-gb-1-tb-hdd-windows-10-pro-laptop/p/itmcd7048fdc37b3?pid=COMF8UZ6M9PYGHKC&lid=LSTCOMF8UZ6M9PYGHKC1RXNUC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_741&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMF8UZ6M9PYGHKC.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,DELL,Intel Core i5,4 GB DDR4 RAM,1 TB,HDD,14.0,Windows 10,8th Gen
79999,3.8,https://www.flipkart.com/asus-zenbook-14-oled-amd-ryzen-5-hexa-core-7530u-16-gb-1-tb-ssd-windows-11-home-um3402ya-km551ws-thin-light-laptop/p/itmde571f9affd92?pid=COMGMGXFFMTNJZ7X&lid=LSTCOMGMGXFFMTNJZ7XOG65JR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_742&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGMGXFFMTNJZ7X.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,ASUS,AMD Ryzen 5,16 GB LPDDR4X RAM,1 TB,SSD,14.0,Windows 11,Not Available
54490,4.2,https://www.flipkart.com/hp-victus-gaming-15-with-backlit-intel-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-nvidia-rtx-3050-fa0187tx-laptop/p/itm7227f42ff869c?pid=COMGSJXXZWJZ6UJQ&lid=LSTCOMGSJXXZWJZ6UJQLBUFV6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_743&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMGSJXXZWJZ6UJQ.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,HP,Intel Core i7,16 GB DDR4 RAM,1 TB,SSD,15.6,Windows 11,12th Gen
89990,3.9,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i5-11th-gen-11300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ihu6-laptop/p/itm9a3d107bf049c?pid=COMG6ZFCQGXNT3KR&lid=LSTCOMG6ZFCQGXNT3KRDOZDDG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_744&otracker=search&otracker1=search&fm=Search&iid=46f8c600-f75a-430d-ae4d-b326d5f3fa9c.COMG6ZFCQGXNT3KR.SEARCH&ppt=sp&ppn=sp&ssid=uvjbd3oi5c0000001744324357021&qH=312f91285e048e09,Lenovo,Intel Core i5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 10,11th Gen
95999,4.3,https://www.flipkart.com/hp-victus-amd-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0053ax-gaming-laptop/p/itm86ca62161fd3f?pid=COMGGYEBNC6XDG4W&lid=LSTCOMGGYEBNC6XDG4WIGVDNA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_745&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGGYEBNC6XDG4W.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,HP,AMD Ryzen 7,16 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,Not Available
149990,4.2,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-amd-radeon-amd-15-fb0153ax-gaming-laptop/p/itm12155252a3140?pid=COMGYH8GU6FBZDHB&lid=LSTCOMGYH8GU6FBZDHBDC913U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_746&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGYH8GU6FBZDHB.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,HP,AMD Ryzen 5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,Not Available
41490,4.3,https://www.flipkart.com/asus-vivobook-s-15-oled-powered-copilot-ai-pc-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-s5507qa-ma551ws-thin-light-laptop/p/itm64aa566d270be?pid=COMHFCBZ64HJFXKG&lid=LSTCOMHFCBZ64HJFXKGRNINFT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_747&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMHFCBZ64HJFXKG.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,ASUS,Not Available,16 GB LPDDR5X RAM,1 TB,SSD,15.6,Windows 11,Not Available
40200,4.3,https://www.flipkart.com/hp-victus-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-15-fa1333tx-gaming-laptop/p/itmb91ad6452b1c7?pid=COMHFR4F4CZKTGR9&lid=LSTCOMHFR4F4CZKTGR9V0M4IU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_748&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMHFR4F4CZKTGR9.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,HP,Intel Core i7,16 GB DDR4 RAM,1 TB,SSD,15.6,Windows 11,13th Gen
74990,4.1,https://www.flipkart.com/asus-rog-strix-g16-90whr-battery-intel-hx-series-core-i9-13th-gen-13980hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-240-hz-140-tgp-g614jv-n4141ws-gaming-laptop/p/itm8c3acca540452?pid=COMGPFPCM9GG9QHY&lid=LSTCOMGPFPCM9GG9QHYK3YYWT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_749&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGPFPCM9GG9QHY.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,ASUS,Intel Core i9,16 GB DDR5 RAM,1 TB,SSD,16.0,Windows 11,13th Gen
63990,4.2,https://www.flipkart.com/asus-amd-ryzen-5-10th-gen-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj541ws-notebook/p/itmc5f8cb8e52c33?pid=COMGSZFPZYFYYSYE&lid=LSTCOMGSZFPZYFYYSYE3MFFWE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_750&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGSZFPZYFYYSYE.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,ASUS,AMD Ryzen 5,16 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,10th Gen
51990,5,https://www.flipkart.com/dell-inspiron-3525-amd-ryzen-5-5500u-8-gb-512-gb-ssd-windows-11-home-d560838win9b-thin-light-laptop/p/itm252f7e9d36ac5?pid=COMGWNGEGQSNUN4G&lid=LSTCOMGWNGEGQSNUN4GYCNWVD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_751&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGWNGEGQSNUN4G.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,DELL,AMD Ryzen 5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,Not Available
49990,4.2,https://www.flipkart.com/lenovo-ideapad-flex-5-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-14iru8-2-1-laptop/p/itmd4a374447028a?pid=COMGSC4EW383SSZF&lid=LSTCOMGSC4EW383SSZFNBZCLT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_752&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGSC4EW383SSZF.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,Lenovo,Intel Core i5,16 GB LPDDR4X RAM,512 GB,SSD,14.0,Windows 11,13th Gen
39999,3.7,https://www.flipkart.com/hp-victus-mso-2024-amd-ryzen-5-hexa-core-8645hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fb3003ax-gaming-laptop/p/itme1af8ffef0502?pid=COMH8XZFKQRGWMWT&lid=LSTCOMH8XZFKQRGWMWTNDYQSA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_753&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMH8XZFKQRGWMWT.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,HP,AMD Ryzen 5,16 GB DDR5 RAM,512 GB,SSD,15.6,Windows 11,Not Available
46999,4.5,https://www.flipkart.com/dell-vostro-3530-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-vn3530602pf001orb1-thin-light-laptop/p/itm569504481a6ce?pid=COMH8EPFCJSVGCYQ&lid=LSTCOMH8EPFCJSVGCYQZUY0YX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_754&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMH8EPFCJSVGCYQ.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,DELL,Intel Core i5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,13th Gen
22341,4.1,https://www.flipkart.com/acer-aspire-5-backlit-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-a515-58m-thin-light-laptop/p/itm4285f066ed3a8?pid=COMH46GJEQWVC7GG&lid=LSTCOMH46GJEQWVC7GGQT6UG0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_755&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMH46GJEQWVC7GG.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,Acer,Intel Core i5,16 GB LPDDR5 RAM,512 GB,SSD,15.6,Windows 11,13th Gen
26749,4.5,https://www.flipkart.com/dell-vostro-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-3520-laptop/p/itm77d4a5089164a?pid=COMGRZNJNFT765HD&lid=LSTCOMGRZNJNFT765HD9WM4C5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_756&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGRZNJNFT765HD.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,DELL,Intel Core i5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,11th Gen
139900,4.5,https://www.flipkart.com/msi-claw-a1m-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-intel-integrated-arc-graphics-120-hz-a1m-218in-gaming-laptop/p/itmee7a5402a73d7?pid=COMGYSGNZWABFMUF&lid=LSTCOMGYSGNZWABFMUFDHWILC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_757&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGYSGNZWABFMUF.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,MSI,Intel Core Ultra,16 GB LPDDR5 RAM,512 GB,SSD,7.0,Windows 11,Not Available
42990,4.4,https://www.flipkart.com/asus-vivobook-15-amd-ryzen-5-quad-core-3500u-4-gb-256-gb-ssd-windows-10-home-x512da-ej440t-laptop/p/itm1809b45be615b?pid=COMFG9YRDBVSMATX&q=laptop&store=6bo%2Fb5g&srno=s_32_758&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMFG9YRDBVSMATX.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,ASUS,AMD Ryzen 5,4 GB DDR4 RAM,256 GB,SSD,15.6,Windows 10,Not Available
47990,4.7,https://www.flipkart.com/lenovo-amd-apu-dual-core-a9-7th-gen-a9-9420-4-gb-1-tb-hdd-dos-ip-320e-laptop/p/itmbce2769cd528a?pid=COMEWM7FNTZSQZHV&lid=LSTCOMEWM7FNTZSQZHVMOUAFZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_759&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMEWM7FNTZSQZHV.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,Lenovo,AMD APU Dual,4 GB DDR4 RAM,1 TB,HDD,15.6,Not Available,7th Gen
42999,4.7,https://www.flipkart.com/acer-aspire-3-intel-pentium-gold-4417u-4-gb-1-tb-hdd-windows-10-home-a315-53-p3ue-laptop/p/itmf9db431367a4c?pid=COMFHZ4Y5YQZMGPF&lid=LSTCOMFHZ4Y5YQZMGPFOANZKD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_760&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMFHZ4Y5YQZMGPF.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,Acer,Intel Pentium Gold,4 GB DDR4 RAM,1 TB,HDD,15.6,Windows 10,Not Available
44999,4.4,https://www.flipkart.com/apple-macbook-air-m4-24-gb-512-gb-ssd-macos-sequoia-mc6c4hn-a/p/itm80c9934341eec?pid=COMH9ZWQDEGH4FZZ&lid=LSTCOMH9ZWQDEGH4FZZLLISIR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_761&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMH9ZWQDEGH4FZZ.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,Apple,Not Available,Not Available,512 GB,SSD,13.6,Not Available,Not Available
33480,4,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj521ws-thin-light-laptop/p/itmfee59c6fc485f?pid=COMGQKNYK3S4BZAK&lid=LSTCOMGQKNYK3S4BZAKBHFVYS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_762&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGQKNYK3S4BZAK.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,ASUS,Intel Core i5,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,12th Gen
55990,4.3,https://www.flipkart.com/hp-14-intel-core-i5-10th-gen-10210u-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itmd402bd7a16929?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZARNBHOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_763&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMFVD2WVZWBNKZA.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,HP,Intel Core i5,8 GB DDR4 RAM,512 GB,SSD,14.0,Windows 10,10th Gen
78490,3.9,https://www.flipkart.com/msi-modern-14-intel-core-i7-12th-gen-1255u-8-gb-512-gb-ssd-windows-11-home-c12m-670in-thin-light-laptop/p/itm8820edd8b6c55?pid=COMGPXFYSYRWSECV&lid=LSTCOMGPXFYSYRWSECV3FT3CZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_764&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGPXFYSYRWSECV.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,MSI,Intel Core i7,8 GB DDR4 RAM,512 GB,SSD,14.0,Windows 11,12th Gen
75980,4.3,https://www.flipkart.com/dell-inspiron-intel-core-i5-11th-gen-11320h-16-gb-512-gb-ssd-windows-11-home-5518-thin-light-laptop/p/itmf8176c4bff1f7?pid=COMG9NYDUGF7SGWN&lid=LSTCOMG9NYDUGF7SGWNJNH1WY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_765&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMG9NYDUGF7SGWN.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,DELL,Intel Core i5,16 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,11th Gen
30990,4.7,https://www.flipkart.com/acer-extensa-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-ex-215-54-215-54-356v-thin-light-laptop/p/itmb56a6a6028189?pid=COMGGYEBDUJ4PYS9&lid=LSTCOMGGYEBDUJ4PYS9SQIPIW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_32_766&otracker=search&otracker1=search&fm=Search&iid=5bbdc334-0f30-47c7-8e17-7d6e15c1fd7a.COMGGYEBDUJ4PYS9.SEARCH&ppt=sp&ppn=sp&ssid=1xcraid7000000001744324358494&qH=312f91285e048e09,Acer,Intel Core i3,8 GB DDR4 RAM,512 GB,SSD,15.6,Windows 11,11th Gen
